row_id,cluster,cluster_label
3614,2,"Loyal, High-Spend - Low Risk"
3615,3,"Loyal, Low-Spend - Lowest Risk"
3616,3,"Loyal, Low-Spend - Lowest Risk"
3617,3,"Loyal, Low-Spend - Lowest Risk"
3618,0,"New, High-Spend - Highest Risk"
3619,1,"New, Low-Spend - Elevated Risk"
3620,0,"New, High-Spend - Highest Risk"
3621,3,"Loyal, Low-Spend - Lowest Risk"
3622,1,"New, Low-Spend - Elevated Risk"
3623,0,"New, High-Spend - Highest Risk"
3624,1,"New, Low-Spend - Elevated Risk"
3625,0,"New, High-Spend - Highest Risk"
3626,2,"Loyal, High-Spend - Low Risk"
3627,1,"New, Low-Spend - Elevated Risk"
3628,3,"Loyal, Low-Spend - Lowest Risk"
3629,0,"New, High-Spend - Highest Risk"
3630,0,"New, High-Spend - Highest Risk"
3631,3,"Loyal, Low-Spend - Lowest Risk"
3632,2,"Loyal, High-Spend - Low Risk"
3633,0,"New, High-Spend - Highest Risk"
3634,3,"Loyal, Low-Spend - Lowest Risk"
3635,3,"Loyal, Low-Spend - Lowest Risk"
3636,0,"New, High-Spend - Highest Risk"
3637,0,"New, High-Spend - Highest Risk"
3638,0,"New, High-Spend - Highest Risk"
3639,1,"New, Low-Spend - Elevated Risk"
3640,2,"Loyal, High-Spend - Low Risk"
3641,0,"New, High-Spend - Highest Risk"
3642,3,"Loyal, Low-Spend - Lowest Risk"
3643,1,"New, Low-Spend - Elevated Risk"
3644,0,"New, High-Spend - Highest Risk"
3645,1,"New, Low-Spend - Elevated Risk"
3646,0,"New, High-Spend - Highest Risk"
3647,0,"New, High-Spend - Highest Risk"
3648,0,"New, High-Spend - Highest Risk"
3649,1,"New, Low-Spend - Elevated Risk"
3650,0,"New, High-Spend - Highest Risk"
3651,1,"New, Low-Spend - Elevated Risk"
3652,2,"Loyal, High-Spend - Low Risk"
3653,1,"New, Low-Spend - Elevated Risk"
3654,0,"New, High-Spend - Highest Risk"
3655,3,"Loyal, Low-Spend - Lowest Risk"
3656,2,"Loyal, High-Spend - Low Risk"
3657,2,"Loyal, High-Spend - Low Risk"
3658,0,"New, High-Spend - Highest Risk"
3659,0,"New, High-Spend - Highest Risk"
3660,2,"Loyal, High-Spend - Low Risk"
3661,2,"Loyal, High-Spend - Low Risk"
3662,3,"Loyal, Low-Spend - Lowest Risk"
3663,3,"Loyal, Low-Spend - Lowest Risk"
3664,0,"New, High-Spend - Highest Risk"
3665,0,"New, High-Spend - Highest Risk"
3666,1,"New, Low-Spend - Elevated Risk"
3667,0,"New, High-Spend - Highest Risk"
3668,2,"Loyal, High-Spend - Low Risk"
3669,3,"Loyal, Low-Spend - Lowest Risk"
3670,2,"Loyal, High-Spend - Low Risk"
3671,1,"New, Low-Spend - Elevated Risk"
3672,3,"Loyal, Low-Spend - Lowest Risk"
3673,1,"New, Low-Spend - Elevated Risk"
3674,2,"Loyal, High-Spend - Low Risk"
3675,1,"New, Low-Spend - Elevated Risk"
3676,0,"New, High-Spend - Highest Risk"
3677,2,"Loyal, High-Spend - Low Risk"
3678,0,"New, High-Spend - Highest Risk"
3679,2,"Loyal, High-Spend - Low Risk"
3680,0,"New, High-Spend - Highest Risk"
3681,0,"New, High-Spend - Highest Risk"
3682,1,"New, Low-Spend - Elevated Risk"
3683,2,"Loyal, High-Spend - Low Risk"
3684,2,"Loyal, High-Spend - Low Risk"
3685,0,"New, High-Spend - Highest Risk"
3686,2,"Loyal, High-Spend - Low Risk"
3687,3,"Loyal, Low-Spend - Lowest Risk"
3688,3,"Loyal, Low-Spend - Lowest Risk"
3689,0,"New, High-Spend - Highest Risk"
3690,0,"New, High-Spend - Highest Risk"
3691,2,"Loyal, High-Spend - Low Risk"
3692,0,"New, High-Spend - Highest Risk"
3693,0,"New, High-Spend - Highest Risk"
3694,3,"Loyal, Low-Spend - Lowest Risk"
3695,3,"Loyal, Low-Spend - Lowest Risk"
3696,2,"Loyal, High-Spend - Low Risk"
3697,0,"New, High-Spend - Highest Risk"
3698,1,"New, Low-Spend - Elevated Risk"
3699,2,"Loyal, High-Spend - Low Risk"
3700,2,"Loyal, High-Spend - Low Risk"
3701,2,"Loyal, High-Spend - Low Risk"
3702,0,"New, High-Spend - Highest Risk"
3703,3,"Loyal, Low-Spend - Lowest Risk"
3704,1,"New, Low-Spend - Elevated Risk"
3705,2,"Loyal, High-Spend - Low Risk"
3706,1,"New, Low-Spend - Elevated Risk"
3707,2,"Loyal, High-Spend - Low Risk"
3708,1,"New, Low-Spend - Elevated Risk"
3709,3,"Loyal, Low-Spend - Lowest Risk"
3710,0,"New, High-Spend - Highest Risk"
3711,0,"New, High-Spend - Highest Risk"
3712,2,"Loyal, High-Spend - Low Risk"
3713,2,"Loyal, High-Spend - Low Risk"
3714,1,"New, Low-Spend - Elevated Risk"
3715,0,"New, High-Spend - Highest Risk"
3716,0,"New, High-Spend - Highest Risk"
3717,3,"Loyal, Low-Spend - Lowest Risk"
3718,0,"New, High-Spend - Highest Risk"
3719,0,"New, High-Spend - Highest Risk"
3720,2,"Loyal, High-Spend - Low Risk"
3721,3,"Loyal, Low-Spend - Lowest Risk"
3722,2,"Loyal, High-Spend - Low Risk"
3723,1,"New, Low-Spend - Elevated Risk"
3724,0,"New, High-Spend - Highest Risk"
3725,2,"Loyal, High-Spend - Low Risk"
3726,2,"Loyal, High-Spend - Low Risk"
3727,1,"New, Low-Spend - Elevated Risk"
3728,3,"Loyal, Low-Spend - Lowest Risk"
3729,1,"New, Low-Spend - Elevated Risk"
3730,2,"Loyal, High-Spend - Low Risk"
3731,1,"New, Low-Spend - Elevated Risk"
3732,0,"New, High-Spend - Highest Risk"
3733,2,"Loyal, High-Spend - Low Risk"
3734,0,"New, High-Spend - Highest Risk"
3735,2,"Loyal, High-Spend - Low Risk"
3736,0,"New, High-Spend - Highest Risk"
3737,0,"New, High-Spend - Highest Risk"
3738,3,"Loyal, Low-Spend - Lowest Risk"
3739,1,"New, Low-Spend - Elevated Risk"
3740,0,"New, High-Spend - Highest Risk"
3741,2,"Loyal, High-Spend - Low Risk"
3742,0,"New, High-Spend - Highest Risk"
3743,1,"New, Low-Spend - Elevated Risk"
3744,2,"Loyal, High-Spend - Low Risk"
3745,1,"New, Low-Spend - Elevated Risk"
3746,1,"New, Low-Spend - Elevated Risk"
3747,2,"Loyal, High-Spend - Low Risk"
3748,3,"Loyal, Low-Spend - Lowest Risk"
3749,0,"New, High-Spend - Highest Risk"
3750,3,"Loyal, Low-Spend - Lowest Risk"
3751,2,"Loyal, High-Spend - Low Risk"
3752,3,"Loyal, Low-Spend - Lowest Risk"
3753,1,"New, Low-Spend - Elevated Risk"
3754,1,"New, Low-Spend - Elevated Risk"
3755,3,"Loyal, Low-Spend - Lowest Risk"
3756,2,"Loyal, High-Spend - Low Risk"
3757,0,"New, High-Spend - Highest Risk"
3758,3,"Loyal, Low-Spend - Lowest Risk"
3759,2,"Loyal, High-Spend - Low Risk"
3760,2,"Loyal, High-Spend - Low Risk"
3761,1,"New, Low-Spend - Elevated Risk"
3762,0,"New, High-Spend - Highest Risk"
3763,3,"Loyal, Low-Spend - Lowest Risk"
3764,1,"New, Low-Spend - Elevated Risk"
3765,3,"Loyal, Low-Spend - Lowest Risk"
3766,2,"Loyal, High-Spend - Low Risk"
3767,1,"New, Low-Spend - Elevated Risk"
3768,0,"New, High-Spend - Highest Risk"
3769,0,"New, High-Spend - Highest Risk"
3770,1,"New, Low-Spend - Elevated Risk"
3771,2,"Loyal, High-Spend - Low Risk"
3772,0,"New, High-Spend - Highest Risk"
3773,1,"New, Low-Spend - Elevated Risk"
3774,0,"New, High-Spend - Highest Risk"
3775,0,"New, High-Spend - Highest Risk"
3776,1,"New, Low-Spend - Elevated Risk"
3777,1,"New, Low-Spend - Elevated Risk"
3778,2,"Loyal, High-Spend - Low Risk"
3779,2,"Loyal, High-Spend - Low Risk"
3780,1,"New, Low-Spend - Elevated Risk"
3781,0,"New, High-Spend - Highest Risk"
3782,1,"New, Low-Spend - Elevated Risk"
3783,1,"New, Low-Spend - Elevated Risk"
3784,2,"Loyal, High-Spend - Low Risk"
3785,2,"Loyal, High-Spend - Low Risk"
3786,0,"New, High-Spend - Highest Risk"
3787,1,"New, Low-Spend - Elevated Risk"
3788,2,"Loyal, High-Spend - Low Risk"
3789,1,"New, Low-Spend - Elevated Risk"
3790,3,"Loyal, Low-Spend - Lowest Risk"
3791,2,"Loyal, High-Spend - Low Risk"
3792,2,"Loyal, High-Spend - Low Risk"
3793,1,"New, Low-Spend - Elevated Risk"
3794,0,"New, High-Spend - Highest Risk"
3795,3,"Loyal, Low-Spend - Lowest Risk"
3796,0,"New, High-Spend - Highest Risk"
3797,0,"New, High-Spend - Highest Risk"
3798,2,"Loyal, High-Spend - Low Risk"
3799,3,"Loyal, Low-Spend - Lowest Risk"
3800,2,"Loyal, High-Spend - Low Risk"
3801,2,"Loyal, High-Spend - Low Risk"
3802,0,"New, High-Spend - Highest Risk"
3803,0,"New, High-Spend - Highest Risk"
3804,2,"Loyal, High-Spend - Low Risk"
3805,2,"Loyal, High-Spend - Low Risk"
3806,3,"Loyal, Low-Spend - Lowest Risk"
3807,0,"New, High-Spend - Highest Risk"
3808,1,"New, Low-Spend - Elevated Risk"
3809,0,"New, High-Spend - Highest Risk"
3810,2,"Loyal, High-Spend - Low Risk"
3811,3,"Loyal, Low-Spend - Lowest Risk"
3812,1,"New, Low-Spend - Elevated Risk"
3813,1,"New, Low-Spend - Elevated Risk"
3814,0,"New, High-Spend - Highest Risk"
3815,2,"Loyal, High-Spend - Low Risk"
3816,2,"Loyal, High-Spend - Low Risk"
3817,2,"Loyal, High-Spend - Low Risk"
3818,1,"New, Low-Spend - Elevated Risk"
3819,2,"Loyal, High-Spend - Low Risk"
3820,2,"Loyal, High-Spend - Low Risk"
3821,1,"New, Low-Spend - Elevated Risk"
3822,0,"New, High-Spend - Highest Risk"
3823,2,"Loyal, High-Spend - Low Risk"
3824,0,"New, High-Spend - Highest Risk"
3825,3,"Loyal, Low-Spend - Lowest Risk"
3826,3,"Loyal, Low-Spend - Lowest Risk"
3827,1,"New, Low-Spend - Elevated Risk"
3828,1,"New, Low-Spend - Elevated Risk"
3829,1,"New, Low-Spend - Elevated Risk"
3830,1,"New, Low-Spend - Elevated Risk"
3831,0,"New, High-Spend - Highest Risk"
3832,0,"New, High-Spend - Highest Risk"
3833,0,"New, High-Spend - Highest Risk"
3834,3,"Loyal, Low-Spend - Lowest Risk"
3835,1,"New, Low-Spend - Elevated Risk"
3836,1,"New, Low-Spend - Elevated Risk"
3837,1,"New, Low-Spend - Elevated Risk"
3838,0,"New, High-Spend - Highest Risk"
3839,0,"New, High-Spend - Highest Risk"
3840,0,"New, High-Spend - Highest Risk"
3841,0,"New, High-Spend - Highest Risk"
3842,1,"New, Low-Spend - Elevated Risk"
3843,0,"New, High-Spend - Highest Risk"
3844,1,"New, Low-Spend - Elevated Risk"
3845,2,"Loyal, High-Spend - Low Risk"
3846,3,"Loyal, Low-Spend - Lowest Risk"
3847,1,"New, Low-Spend - Elevated Risk"
3848,0,"New, High-Spend - Highest Risk"
3849,0,"New, High-Spend - Highest Risk"
3850,0,"New, High-Spend - Highest Risk"
3851,1,"New, Low-Spend - Elevated Risk"
3852,1,"New, Low-Spend - Elevated Risk"
3853,2,"Loyal, High-Spend - Low Risk"
3854,0,"New, High-Spend - Highest Risk"
3855,2,"Loyal, High-Spend - Low Risk"
3856,2,"Loyal, High-Spend - Low Risk"
3857,1,"New, Low-Spend - Elevated Risk"
3858,0,"New, High-Spend - Highest Risk"
3859,0,"New, High-Spend - Highest Risk"
3860,3,"Loyal, Low-Spend - Lowest Risk"
3861,0,"New, High-Spend - Highest Risk"
3862,1,"New, Low-Spend - Elevated Risk"
3863,0,"New, High-Spend - Highest Risk"
3864,3,"Loyal, Low-Spend - Lowest Risk"
3865,0,"New, High-Spend - Highest Risk"
3866,3,"Loyal, Low-Spend - Lowest Risk"
3867,1,"New, Low-Spend - Elevated Risk"
3868,0,"New, High-Spend - Highest Risk"
3869,0,"New, High-Spend - Highest Risk"
3870,0,"New, High-Spend - Highest Risk"
3871,0,"New, High-Spend - Highest Risk"
3872,0,"New, High-Spend - Highest Risk"
3873,2,"Loyal, High-Spend - Low Risk"
3874,1,"New, Low-Spend - Elevated Risk"
3875,1,"New, Low-Spend - Elevated Risk"
3876,3,"Loyal, Low-Spend - Lowest Risk"
3877,2,"Loyal, High-Spend - Low Risk"
3878,1,"New, Low-Spend - Elevated Risk"
3879,0,"New, High-Spend - Highest Risk"
3880,0,"New, High-Spend - Highest Risk"
3881,1,"New, Low-Spend - Elevated Risk"
3882,0,"New, High-Spend - Highest Risk"
3883,0,"New, High-Spend - Highest Risk"
3884,1,"New, Low-Spend - Elevated Risk"
3885,2,"Loyal, High-Spend - Low Risk"
3886,1,"New, Low-Spend - Elevated Risk"
3887,0,"New, High-Spend - Highest Risk"
3888,2,"Loyal, High-Spend - Low Risk"
3889,2,"Loyal, High-Spend - Low Risk"
3890,2,"Loyal, High-Spend - Low Risk"
3891,0,"New, High-Spend - Highest Risk"
3892,1,"New, Low-Spend - Elevated Risk"
3893,2,"Loyal, High-Spend - Low Risk"
3894,0,"New, High-Spend - Highest Risk"
3895,0,"New, High-Spend - Highest Risk"
3896,3,"Loyal, Low-Spend - Lowest Risk"
3897,1,"New, Low-Spend - Elevated Risk"
3898,0,"New, High-Spend - Highest Risk"
3899,1,"New, Low-Spend - Elevated Risk"
3900,0,"New, High-Spend - Highest Risk"
3901,1,"New, Low-Spend - Elevated Risk"
3902,0,"New, High-Spend - Highest Risk"
3903,2,"Loyal, High-Spend - Low Risk"
3904,1,"New, Low-Spend - Elevated Risk"
3905,2,"Loyal, High-Spend - Low Risk"
3906,2,"Loyal, High-Spend - Low Risk"
3907,0,"New, High-Spend - Highest Risk"
3908,0,"New, High-Spend - Highest Risk"
3909,2,"Loyal, High-Spend - Low Risk"
3910,1,"New, Low-Spend - Elevated Risk"
3911,2,"Loyal, High-Spend - Low Risk"
3912,1,"New, Low-Spend - Elevated Risk"
3913,1,"New, Low-Spend - Elevated Risk"
3914,1,"New, Low-Spend - Elevated Risk"
3915,0,"New, High-Spend - Highest Risk"
3916,2,"Loyal, High-Spend - Low Risk"
3917,0,"New, High-Spend - Highest Risk"
3918,0,"New, High-Spend - Highest Risk"
3919,3,"Loyal, Low-Spend - Lowest Risk"
3920,0,"New, High-Spend - Highest Risk"
3921,0,"New, High-Spend - Highest Risk"
3922,2,"Loyal, High-Spend - Low Risk"
3923,0,"New, High-Spend - Highest Risk"
3924,2,"Loyal, High-Spend - Low Risk"
3925,3,"Loyal, Low-Spend - Lowest Risk"
3926,0,"New, High-Spend - Highest Risk"
3927,3,"Loyal, Low-Spend - Lowest Risk"
3928,0,"New, High-Spend - Highest Risk"
3929,2,"Loyal, High-Spend - Low Risk"
3930,2,"Loyal, High-Spend - Low Risk"
3931,0,"New, High-Spend - Highest Risk"
3932,2,"Loyal, High-Spend - Low Risk"
3933,2,"Loyal, High-Spend - Low Risk"
3934,3,"Loyal, Low-Spend - Lowest Risk"
3935,3,"Loyal, Low-Spend - Lowest Risk"
3936,2,"Loyal, High-Spend - Low Risk"
3937,0,"New, High-Spend - Highest Risk"
3938,0,"New, High-Spend - Highest Risk"
3939,1,"New, Low-Spend - Elevated Risk"
3940,0,"New, High-Spend - Highest Risk"
3941,2,"Loyal, High-Spend - Low Risk"
3942,2,"Loyal, High-Spend - Low Risk"
3943,3,"Loyal, Low-Spend - Lowest Risk"
3944,1,"New, Low-Spend - Elevated Risk"
3945,2,"Loyal, High-Spend - Low Risk"
3946,3,"Loyal, Low-Spend - Lowest Risk"
3947,1,"New, Low-Spend - Elevated Risk"
3948,0,"New, High-Spend - Highest Risk"
3949,3,"Loyal, Low-Spend - Lowest Risk"
3950,1,"New, Low-Spend - Elevated Risk"
3951,0,"New, High-Spend - Highest Risk"
3952,2,"Loyal, High-Spend - Low Risk"
3953,1,"New, Low-Spend - Elevated Risk"
3954,3,"Loyal, Low-Spend - Lowest Risk"
3955,1,"New, Low-Spend - Elevated Risk"
3956,0,"New, High-Spend - Highest Risk"
3957,2,"Loyal, High-Spend - Low Risk"
3958,0,"New, High-Spend - Highest Risk"
3959,2,"Loyal, High-Spend - Low Risk"
3960,0,"New, High-Spend - Highest Risk"
3961,0,"New, High-Spend - Highest Risk"
3962,2,"Loyal, High-Spend - Low Risk"
3963,2,"Loyal, High-Spend - Low Risk"
3964,0,"New, High-Spend - Highest Risk"
3965,0,"New, High-Spend - Highest Risk"
3966,0,"New, High-Spend - Highest Risk"
3967,3,"Loyal, Low-Spend - Lowest Risk"
3968,0,"New, High-Spend - Highest Risk"
3969,1,"New, Low-Spend - Elevated Risk"
3970,0,"New, High-Spend - Highest Risk"
3971,2,"Loyal, High-Spend - Low Risk"
3972,1,"New, Low-Spend - Elevated Risk"
3973,0,"New, High-Spend - Highest Risk"
3974,0,"New, High-Spend - Highest Risk"
3975,0,"New, High-Spend - Highest Risk"
3976,1,"New, Low-Spend - Elevated Risk"
3977,0,"New, High-Spend - Highest Risk"
3978,1,"New, Low-Spend - Elevated Risk"
3979,2,"Loyal, High-Spend - Low Risk"
3980,0,"New, High-Spend - Highest Risk"
3981,1,"New, Low-Spend - Elevated Risk"
3982,1,"New, Low-Spend - Elevated Risk"
3983,1,"New, Low-Spend - Elevated Risk"
3984,2,"Loyal, High-Spend - Low Risk"
3985,1,"New, Low-Spend - Elevated Risk"
3986,1,"New, Low-Spend - Elevated Risk"
3987,0,"New, High-Spend - Highest Risk"
3988,1,"New, Low-Spend - Elevated Risk"
3989,0,"New, High-Spend - Highest Risk"
3990,2,"Loyal, High-Spend - Low Risk"
3991,2,"Loyal, High-Spend - Low Risk"
3992,2,"Loyal, High-Spend - Low Risk"
3993,0,"New, High-Spend - Highest Risk"
3994,0,"New, High-Spend - Highest Risk"
3995,0,"New, High-Spend - Highest Risk"
3996,2,"Loyal, High-Spend - Low Risk"
3997,2,"Loyal, High-Spend - Low Risk"
3998,0,"New, High-Spend - Highest Risk"
3999,1,"New, Low-Spend - Elevated Risk"
4000,0,"New, High-Spend - Highest Risk"
4001,0,"New, High-Spend - Highest Risk"
4002,2,"Loyal, High-Spend - Low Risk"
4003,0,"New, High-Spend - Highest Risk"
4004,0,"New, High-Spend - Highest Risk"
4005,0,"New, High-Spend - Highest Risk"
4006,1,"New, Low-Spend - Elevated Risk"
4007,1,"New, Low-Spend - Elevated Risk"
4008,0,"New, High-Spend - Highest Risk"
4009,0,"New, High-Spend - Highest Risk"
4010,3,"Loyal, Low-Spend - Lowest Risk"
4011,1,"New, Low-Spend - Elevated Risk"
4012,0,"New, High-Spend - Highest Risk"
4013,2,"Loyal, High-Spend - Low Risk"
4014,1,"New, Low-Spend - Elevated Risk"
4015,1,"New, Low-Spend - Elevated Risk"
4016,0,"New, High-Spend - Highest Risk"
4017,0,"New, High-Spend - Highest Risk"
4018,1,"New, Low-Spend - Elevated Risk"
4019,0,"New, High-Spend - Highest Risk"
4020,0,"New, High-Spend - Highest Risk"
4021,0,"New, High-Spend - Highest Risk"
4022,2,"Loyal, High-Spend - Low Risk"
4023,0,"New, High-Spend - Highest Risk"
4024,2,"Loyal, High-Spend - Low Risk"
4025,1,"New, Low-Spend - Elevated Risk"
4026,0,"New, High-Spend - Highest Risk"
4027,2,"Loyal, High-Spend - Low Risk"
4028,0,"New, High-Spend - Highest Risk"
4029,0,"New, High-Spend - Highest Risk"
4030,0,"New, High-Spend - Highest Risk"
4031,1,"New, Low-Spend - Elevated Risk"
4032,2,"Loyal, High-Spend - Low Risk"
4033,1,"New, Low-Spend - Elevated Risk"
4034,0,"New, High-Spend - Highest Risk"
4035,2,"Loyal, High-Spend - Low Risk"
4036,1,"New, Low-Spend - Elevated Risk"
4037,0,"New, High-Spend - Highest Risk"
4038,0,"New, High-Spend - Highest Risk"
4039,0,"New, High-Spend - Highest Risk"
4040,1,"New, Low-Spend - Elevated Risk"
4041,1,"New, Low-Spend - Elevated Risk"
4042,2,"Loyal, High-Spend - Low Risk"
4043,3,"Loyal, Low-Spend - Lowest Risk"
4044,2,"Loyal, High-Spend - Low Risk"
4045,0,"New, High-Spend - Highest Risk"
4046,0,"New, High-Spend - Highest Risk"
4047,0,"New, High-Spend - Highest Risk"
4048,0,"New, High-Spend - Highest Risk"
4049,0,"New, High-Spend - Highest Risk"
4050,2,"Loyal, High-Spend - Low Risk"
4051,2,"Loyal, High-Spend - Low Risk"
4052,0,"New, High-Spend - Highest Risk"
4053,2,"Loyal, High-Spend - Low Risk"
4054,3,"Loyal, Low-Spend - Lowest Risk"
4055,1,"New, Low-Spend - Elevated Risk"
4056,3,"Loyal, Low-Spend - Lowest Risk"
4057,1,"New, Low-Spend - Elevated Risk"
4058,2,"Loyal, High-Spend - Low Risk"
4059,3,"Loyal, Low-Spend - Lowest Risk"
4060,0,"New, High-Spend - Highest Risk"
4061,0,"New, High-Spend - Highest Risk"
4062,2,"Loyal, High-Spend - Low Risk"
4063,0,"New, High-Spend - Highest Risk"
4064,3,"Loyal, Low-Spend - Lowest Risk"
4065,1,"New, Low-Spend - Elevated Risk"
4066,2,"Loyal, High-Spend - Low Risk"
4067,3,"Loyal, Low-Spend - Lowest Risk"
4068,2,"Loyal, High-Spend - Low Risk"
4069,0,"New, High-Spend - Highest Risk"
4070,0,"New, High-Spend - Highest Risk"
4071,2,"Loyal, High-Spend - Low Risk"
4072,1,"New, Low-Spend - Elevated Risk"
4073,3,"Loyal, Low-Spend - Lowest Risk"
4074,2,"Loyal, High-Spend - Low Risk"
4075,0,"New, High-Spend - Highest Risk"
4076,0,"New, High-Spend - Highest Risk"
4077,2,"Loyal, High-Spend - Low Risk"
4078,3,"Loyal, Low-Spend - Lowest Risk"
4079,2,"Loyal, High-Spend - Low Risk"
4080,3,"Loyal, Low-Spend - Lowest Risk"
4081,1,"New, Low-Spend - Elevated Risk"
4082,2,"Loyal, High-Spend - Low Risk"
4083,2,"Loyal, High-Spend - Low Risk"
4084,3,"Loyal, Low-Spend - Lowest Risk"
4085,1,"New, Low-Spend - Elevated Risk"
4086,2,"Loyal, High-Spend - Low Risk"
4087,0,"New, High-Spend - Highest Risk"
4088,3,"Loyal, Low-Spend - Lowest Risk"
4089,0,"New, High-Spend - Highest Risk"
4090,2,"Loyal, High-Spend - Low Risk"
4091,0,"New, High-Spend - Highest Risk"
4092,0,"New, High-Spend - Highest Risk"
4093,0,"New, High-Spend - Highest Risk"
4094,2,"Loyal, High-Spend - Low Risk"
4095,1,"New, Low-Spend - Elevated Risk"
4096,1,"New, Low-Spend - Elevated Risk"
4097,3,"Loyal, Low-Spend - Lowest Risk"
4098,2,"Loyal, High-Spend - Low Risk"
4099,2,"Loyal, High-Spend - Low Risk"
4100,1,"New, Low-Spend - Elevated Risk"
4101,0,"New, High-Spend - Highest Risk"
4102,3,"Loyal, Low-Spend - Lowest Risk"
4103,3,"Loyal, Low-Spend - Lowest Risk"
4104,0,"New, High-Spend - Highest Risk"
4105,0,"New, High-Spend - Highest Risk"
4106,1,"New, Low-Spend - Elevated Risk"
4107,2,"Loyal, High-Spend - Low Risk"
4108,1,"New, Low-Spend - Elevated Risk"
4109,2,"Loyal, High-Spend - Low Risk"
4110,2,"Loyal, High-Spend - Low Risk"
4111,1,"New, Low-Spend - Elevated Risk"
4112,0,"New, High-Spend - Highest Risk"
4113,2,"Loyal, High-Spend - Low Risk"
4114,2,"Loyal, High-Spend - Low Risk"
4115,1,"New, Low-Spend - Elevated Risk"
4116,1,"New, Low-Spend - Elevated Risk"
4117,0,"New, High-Spend - Highest Risk"
4118,3,"Loyal, Low-Spend - Lowest Risk"
4119,2,"Loyal, High-Spend - Low Risk"
4120,1,"New, Low-Spend - Elevated Risk"
4121,0,"New, High-Spend - Highest Risk"
4122,0,"New, High-Spend - Highest Risk"
4123,0,"New, High-Spend - Highest Risk"
4124,0,"New, High-Spend - Highest Risk"
4125,0,"New, High-Spend - Highest Risk"
4126,0,"New, High-Spend - Highest Risk"
4127,0,"New, High-Spend - Highest Risk"
4128,0,"New, High-Spend - Highest Risk"
4129,2,"Loyal, High-Spend - Low Risk"
4130,0,"New, High-Spend - Highest Risk"
4131,0,"New, High-Spend - Highest Risk"
4132,1,"New, Low-Spend - Elevated Risk"
4133,2,"Loyal, High-Spend - Low Risk"
4134,0,"New, High-Spend - Highest Risk"
4135,3,"Loyal, Low-Spend - Lowest Risk"
4136,1,"New, Low-Spend - Elevated Risk"
4137,0,"New, High-Spend - Highest Risk"
4138,3,"Loyal, Low-Spend - Lowest Risk"
4139,0,"New, High-Spend - Highest Risk"
4140,1,"New, Low-Spend - Elevated Risk"
4141,2,"Loyal, High-Spend - Low Risk"
4142,3,"Loyal, Low-Spend - Lowest Risk"
4143,1,"New, Low-Spend - Elevated Risk"
4144,1,"New, Low-Spend - Elevated Risk"
4145,2,"Loyal, High-Spend - Low Risk"
4146,2,"Loyal, High-Spend - Low Risk"
4147,2,"Loyal, High-Spend - Low Risk"
4148,0,"New, High-Spend - Highest Risk"
4149,2,"Loyal, High-Spend - Low Risk"
4150,2,"Loyal, High-Spend - Low Risk"
4151,0,"New, High-Spend - Highest Risk"
4152,1,"New, Low-Spend - Elevated Risk"
4153,2,"Loyal, High-Spend - Low Risk"
4154,0,"New, High-Spend - Highest Risk"
4155,0,"New, High-Spend - Highest Risk"
4156,1,"New, Low-Spend - Elevated Risk"
4157,0,"New, High-Spend - Highest Risk"
4158,0,"New, High-Spend - Highest Risk"
4159,2,"Loyal, High-Spend - Low Risk"
4160,0,"New, High-Spend - Highest Risk"
4161,0,"New, High-Spend - Highest Risk"
4162,2,"Loyal, High-Spend - Low Risk"
4163,0,"New, High-Spend - Highest Risk"
4164,2,"Loyal, High-Spend - Low Risk"
4165,2,"Loyal, High-Spend - Low Risk"
4166,2,"Loyal, High-Spend - Low Risk"
4167,3,"Loyal, Low-Spend - Lowest Risk"
4168,3,"Loyal, Low-Spend - Lowest Risk"
4169,1,"New, Low-Spend - Elevated Risk"
4170,0,"New, High-Spend - Highest Risk"
4171,3,"Loyal, Low-Spend - Lowest Risk"
4172,0,"New, High-Spend - Highest Risk"
4173,1,"New, Low-Spend - Elevated Risk"
4174,2,"Loyal, High-Spend - Low Risk"
4175,3,"Loyal, Low-Spend - Lowest Risk"
4176,3,"Loyal, Low-Spend - Lowest Risk"
4177,0,"New, High-Spend - Highest Risk"
4178,3,"Loyal, Low-Spend - Lowest Risk"
4179,2,"Loyal, High-Spend - Low Risk"
4180,0,"New, High-Spend - Highest Risk"
4181,3,"Loyal, Low-Spend - Lowest Risk"
4182,3,"Loyal, Low-Spend - Lowest Risk"
4183,1,"New, Low-Spend - Elevated Risk"
4184,1,"New, Low-Spend - Elevated Risk"
4185,0,"New, High-Spend - Highest Risk"
4186,3,"Loyal, Low-Spend - Lowest Risk"
4187,2,"Loyal, High-Spend - Low Risk"
4188,2,"Loyal, High-Spend - Low Risk"
4189,0,"New, High-Spend - Highest Risk"
4190,0,"New, High-Spend - Highest Risk"
4191,3,"Loyal, Low-Spend - Lowest Risk"
4192,1,"New, Low-Spend - Elevated Risk"
4193,1,"New, Low-Spend - Elevated Risk"
4194,3,"Loyal, Low-Spend - Lowest Risk"
4195,2,"Loyal, High-Spend - Low Risk"
4196,2,"Loyal, High-Spend - Low Risk"
4197,3,"Loyal, Low-Spend - Lowest Risk"
4198,2,"Loyal, High-Spend - Low Risk"
4199,0,"New, High-Spend - Highest Risk"
4200,3,"Loyal, Low-Spend - Lowest Risk"
4201,1,"New, Low-Spend - Elevated Risk"
4202,0,"New, High-Spend - Highest Risk"
